locationLatitude(WGS84),locationLongitude(WGS84),random
60.18403263302537,24.828989915572876,0.8369084344558814
60.18403263302537,24.828989915572876,0.8819600975788153
60.18403263302537,24.828989915572876,0.9757514107176728
60.18403263302537,24.828989915572876,0.11314542147582463
60.18403263302537,24.828989915572876,0.43455667788186225
60.18403263302537,24.828989915572876,0.20180248285585034
60.18403263302537,24.828989915572876,0.41294698389115403
60.18403263302537,24.828989915572876,0.41291947670153795
60.18403263302537,24.828989915572876,0.3482971469602901
60.18403263302537,24.828989915572876,0.4922799186815626
60.18403263302537,24.828989915572876,0.062435713271431825
60.18403263302537,24.828989915572876,0.06695791236126936
60.18403514759632,24.828960411273712,0.4778180312231781
60.18403514759632,24.828960411273712,0.9351809493829589
60.18403514759632,24.828960411273712,0.5327738237847004
60.18403514759632,24.828960411273712,0.5900229368511427
60.18403514759632,24.828960411273712,0.8054035253999182
60.18403514759632,24.828960411273712,0.8274307006561981
60.18403514759632,24.828960411273712,0.8595665235526418
60.18403514759632,24.828960411273712,0.4040849943742122
60.18403514759632,24.828960411273712,0.6038577349606509
60.18403514759632,24.828960411273712,0.548405808817866
60.18403514759632,24.828960411273712,0.15087707126991368
60.18403514759632,24.828960411273712,0.7746646342874142
60.18403514759632,24.828960411273712,0.9986566814944221
60.18403514759632,24.828960411273712,0.49351477127131826
60.18403514759632,24.828960411273712,0.7402706314647345
60.18403514759632,24.828960411273712,0.6823989693192448
60.18403812317194,24.828934259735824,0.891377626797949
60.18403812317194,24.828934259735824,0.9561193261183385
60.18403812317194,24.828934259735824,0.09115188478171876
60.18403812317194,24.828934259735824,0.8928615803875221
60.18403812317194,24.828934259735824,0.22740699670217468
60.18403812317194,24.828934259735824,0.6128251164440819
60.18403812317194,24.828934259735824,0.7982016058691869
60.18403812317194,24.828934259735824,0.15126402009987794
60.18403812317194,24.828934259735824,0.15883154420200507
60.18403812317194,24.828934259735824,0.9753768869331859
60.18403812317194,24.828934259735824,0.9999236525433864
60.18403812317194,24.828934259735824,0.6611042853401995
60.18403812317194,24.828934259735824,0.8006528389264017
60.18403812317194,24.828934259735824,0.727736640051822
60.18403812317194,24.828934259735824,0.6278916619558236
60.18403812317194,24.828934259735824,0.9213918073606026
60.18403812317194,24.828934259735824,0.7642554607866575
60.18403812317194,24.828934259735824,0.451814476833174
60.1840411825666,24.82890257614183,0.7969698199111999
60.1840411825666,24.82890257614183,0.624802314072083
60.1840411825666,24.82890257614183,0.18993126092721746
60.1840411825666,24.82890257614183,0.4547888134503487
60.1840411825666,24.82890257614183,0.6067017254136587
60.1840411825666,24.82890257614183,0.47733836494712123
60.1840411825666,24.82890257614183,0.6596235328150588
60.1840411825666,24.82890257614183,0.5293467662737554
60.1840411825666,24.82890257614183,0.9053970628171804
60.1840411825666,24.82890257614183,0.3332187206470476
60.1840411825666,24.82890257614183,0.12123208592287382
60.1840411825666,24.82890257614183,0.82415595165497
60.1840411825666,24.82890257614183,0.3742279570154333
60.1840411825666,24.82890257614183,0.33332349506947767
60.1840411825666,24.82890257614183,0.6849479616741897
60.1840411825666,24.82890257614183,0.7829659146704705
60.18404746899398,24.82884784231412,0.8254203863273081
60.18404746899398,24.82884784231412,0.8995114158977298
60.18404746899398,24.82884784231412,0.03503808246951523
60.18404746899398,24.82884784231412,0.7816381998885232
60.18404746899398,24.82884784231412,0.6334417212099271
60.18404746899398,24.82884784231412,0.09753334087295429
60.18404746899398,24.82884784231412,0.511828628576471
60.18404746899398,24.82884784231412,0.6850250712414182
60.18404746899398,24.82884784231412,0.8816325360154076
60.18404746899398,24.82884784231412,0.3498169169449742
60.18404746899398,24.82884784231412,0.1620738990221332
60.18404746899398,24.82884784231412,0.041406647657752815
60.18404746899398,24.82884784231412,0.13311932268324822
60.18404746899398,24.82884784231412,0.6948082992135103
60.18404746899398,24.82884784231412,0.6464064670721986
60.18404746899398,24.82884784231412,0.28868933827143206
60.18404746899398,24.82884784231412,0.7574482836647218
60.18405668908747,24.828789168991925,0.03862459548581654
60.18405668908747,24.828789168991925,0.931315233713079
60.18405668908747,24.828789168991925,0.9698837277750593
60.18405668908747,24.828789168991925,0.3864288601184842
60.18405668908747,24.828789168991925,0.9137922730202473
60.18405668908747,24.828789168991925,0.39450478694256763
60.18405668908747,24.828789168991925,0.4180470972626813
60.18405668908747,24.828789168991925,0.09303374575289336
60.18405668908747,24.828789168991925,0.8260399596513437
60.18405668908747,24.828789168991925,0.39533783094036457
60.18405668908747,24.828789168991925,0.1676432109550302
60.18405668908747,24.828789168991925,0.08885906982580383
60.18405668908747,24.828789168991925,0.27954274305967686
60.18405668908747,24.828789168991925,0.4462279467747059
60.18405668908747,24.828789168991925,0.7109983178321314
60.18405668908747,24.828789168991925,0.32550909718525434
60.18405668908747,24.828789168991925,0.7060506633510414
60.184036279153254,24.828684059926147,0.7544794694448644
60.184036279153254,24.828684059926147,0.36780714200819153
60.184036279153254,24.828684059926147,0.518223912518833
60.184036279153254,24.828684059926147,0.3123163953338023
60.184036279153254,24.828684059926147,0.5254981640688909
60.184036279153254,24.828684059926147,0.6960132118084328
60.184036279153254,24.828684059926147,0.9742152241383302
60.184036279153254,24.828684059926147,0.5313732439443598
60.184036279153254,24.828684059926147,0.2930711208233988
60.184036279153254,24.828684059926147,0.19699402677386868
60.184036279153254,24.828684059926147,0.12651942457801568
60.184036279153254,24.828684059926147,0.1278325909172353
60.184036279153254,24.828684059926147,0.6514851404674945
60.184036279153254,24.828684059926147,0.3928592786794912
60.184036279153254,24.828684059926147,0.8850567669533067
60.184036279153254,24.828684059926147,0.27186796655720435
60.184036279153254,24.828684059926147,0.9226843799286089
60.184036321062756,24.82859747486638,0.35463094733601874
60.184036321062756,24.82859747486638,0.34659267849560416
60.184036321062756,24.82859747486638,0.5173838445351843
60.184036321062756,24.82859747486638,0.8807456652149848
60.184036321062756,24.82859747486638,0.44725418608469125
60.184036321062756,24.82859747486638,0.8609135571291671
60.184036321062756,24.82859747486638,0.43880969151726834
60.184036321062756,24.82859747486638,0.5684949137538586
60.184036321062756,24.82859747486638,0.8570346176005516
60.184036321062756,24.82859747486638,0.5339460478499443
