locationLatitude(WGS84),locationLongitude(WGS84),random
60.16873209742845,24.80358428324089,0.8498142987615193
60.16873209742845,24.80358428324089,0.20166548640316218
60.16873209742845,24.80358428324089,0.16841493744239888
60.16873209742845,24.80358428324089,0.5105949439481109
60.16873209742845,24.80358428324089,0.6791231213547576
60.16873209742845,24.80358428324089,0.5205243076058635
60.16873209742845,24.80358428324089,0.09650285889755106
60.16873209742845,24.80358428324089,0.22263401898589696
60.16873209742845,24.80358428324089,0.810640679149277
60.16873209742845,24.80358428324089,0.9975831577185655
60.16873209742845,24.80358428324089,0.19929860059831161
60.16873209742845,24.80358428324089,0.4235281988868663
60.16873209742845,24.80358428324089,0.43641862208290905
60.16873209742845,24.80358428324089,0.6092961968551939
60.16873209742845,24.80358428324089,0.3103657474026653
60.16873209742845,24.80358428324089,0.8100537673163952
60.16873209742845,24.80358428324089,0.1922091592503432
60.168696180973356,24.803518569120023,0.9187685596816074
60.168696180973356,24.803518569120023,0.9992214160239531
60.168696180973356,24.803518569120023,0.5173825446067848
60.168696180973356,24.803518569120023,0.06258967322236886
60.168696180973356,24.803518569120023,0.6794523353539776
60.168696180973356,24.803518569120023,0.8456479568309629
60.168696180973356,24.803518569120023,0.38564816599833573
60.168696180973356,24.803518569120023,0.24011348578802993
60.168696180973356,24.803518569120023,0.27181015735015124
60.168696180973356,24.803518569120023,0.18507953200853422
60.168696180973356,24.803518569120023,0.451789813531269
60.168696180973356,24.803518569120023,0.24885105125097207
60.168696180973356,24.803518569120023,0.9032378629135801
60.168696180973356,24.803518569120023,0.5188919815486807
60.168696180973356,24.803518569120023,0.6983774842442554
60.168696180973356,24.803518569120023,0.8490846477907515
60.168696180973356,24.803518569120023,0.890382522239527
60.168662276175034,24.803544301562763,0.5737748739201964
60.168662276175034,24.803544301562763,0.6879042891087735
60.168662276175034,24.803544301562763,0.275372540105987
60.168662276175034,24.803544301562763,0.7004687547111581
60.168662276175034,24.803544301562763,0.9336610134965452
60.168662276175034,24.803544301562763,0.08552736100090197
60.168662276175034,24.803544301562763,0.44317229063645847
60.168662276175034,24.803544301562763,0.7736713555536524
60.168662276175034,24.803544301562763,0.7174115759569177
60.168662276175034,24.803544301562763,0.2382966630801553
60.168662276175034,24.803544301562763,0.3937789143123557
60.168662276175034,24.803544301562763,0.6046300344403083
60.168662276175034,24.803544301562763,0.6180079582273924
60.168662276175034,24.803544301562763,0.7876177571942538
60.168662276175034,24.803544301562763,0.6948224466341711
60.168662276175034,24.803544301562763,0.0459971006429738
60.16861957037837,24.80356240647361,0.9777022034928933
60.16861957037837,24.80356240647361,0.6550038276914202
60.16861957037837,24.80356240647361,0.1350631299148446
60.16861957037837,24.80356240647361,0.8383820111204743
60.16861957037837,24.80356240647361,0.48441408561931243
60.16861957037837,24.80356240647361,0.5875937794118631
60.16861957037837,24.80356240647361,0.19301444325429495
60.16861957037837,24.80356240647361,0.6535339553385681
60.16861957037837,24.80356240647361,0.11743603256963342
60.16861957037837,24.80356240647361,0.5518527198161227
60.16861957037837,24.80356240647361,0.20647008765871477
60.16861957037837,24.80356240647361,0.6057327186731181
60.16861957037837,24.80356240647361,0.9016697080356196
60.16861957037837,24.80356240647361,0.41870342399304594
60.16861957037837,24.80356240647361,0.9936098042422683
60.16861957037837,24.80356240647361,0.5300827921305071
60.16861957037837,24.80356240647361,0.5295128656484114
60.168589018341315,24.803665168606486,0.27994568376901585
60.168589018341315,24.803665168606486,0.8817546991715275
60.168589018341315,24.803665168606486,0.1874180023775246
60.168589018341315,24.803665168606486,0.6367672723333755
60.168589018341315,24.803665168606486,0.8105374755305894
